level,method,sample,class,y_pred
AC,EMQ,IFCB1_2009_087_005743,Asterionellopsis,4.191022461094512e-15
AC,EMQ,IFCB1_2009_087_005743,Cerataulina,1.0800693450360097e-11
AC,EMQ,IFCB1_2009_087_005743,Ceratium,1.7240738559800432e-16
AC,EMQ,IFCB1_2009_087_005743,Chaetoceros,1.280060066813587e-11
AC,EMQ,IFCB1_2009_087_005743,Corethron,9.940663645603539e-12
AC,EMQ,IFCB1_2009_087_005743,Coscinodiscus,2.7702885757981314e-15
AC,EMQ,IFCB1_2009_087_005743,Cylindrotheca,0.02210155762889097
AC,EMQ,IFCB1_2009_087_005743,DactFragCerataul,8.023698942527084e-12
AC,EMQ,IFCB1_2009_087_005743,Dactyliosolen,1.2470082358845358e-12
AC,EMQ,IFCB1_2009_087_005743,Dictyocha,3.3474189061999914e-17
AC,EMQ,IFCB1_2009_087_005743,Dinobryon,0.0026938717104031834
AC,EMQ,IFCB1_2009_087_005743,Dinophysis,1.2398003010399598e-05
AC,EMQ,IFCB1_2009_087_005743,Ditylum,4.783807084545202e-10
AC,EMQ,IFCB1_2009_087_005743,Ephemera,3.0086483687620803e-12
AC,EMQ,IFCB1_2009_087_005743,Eucampia,7.367367734691438e-06
AC,EMQ,IFCB1_2009_087_005743,Euglena,4.550648810457377e-11
AC,EMQ,IFCB1_2009_087_005743,Gonyaulax,3.4564617976709005e-25
AC,EMQ,IFCB1_2009_087_005743,Guinardia,9.894729634077839e-31
AC,EMQ,IFCB1_2009_087_005743,Guinardia_flaccida,1.0322627959137311e-17
AC,EMQ,IFCB1_2009_087_005743,Guinardia_striata,1.9133900831492827e-06
AC,EMQ,IFCB1_2009_087_005743,Gyrodinium,2.9997630302284153e-10
AC,EMQ,IFCB1_2009_087_005743,Laboea,1.6973378012845846e-14
AC,EMQ,IFCB1_2009_087_005743,Lauderia,1.012956347985033e-13
AC,EMQ,IFCB1_2009_087_005743,Leptocylindrus,3.401493032284163e-06
AC,EMQ,IFCB1_2009_087_005743,Licmophora,4.232267925647238e-15
AC,EMQ,IFCB1_2009_087_005743,Myrionecta,8.051748427632723e-12
AC,EMQ,IFCB1_2009_087_005743,Odontella,2.242729134812765e-08
AC,EMQ,IFCB1_2009_087_005743,Paralia,1.824328108389423e-11
AC,EMQ,IFCB1_2009_087_005743,Phaeocystis,1.7539249778144188e-09
AC,EMQ,IFCB1_2009_087_005743,Pleurosigma,3.037390519339016e-21
AC,EMQ,IFCB1_2009_087_005743,Prorocentrum,1.63744477599488e-17
AC,EMQ,IFCB1_2009_087_005743,Pseudonitzschia,2.7458949164933824e-09
AC,EMQ,IFCB1_2009_087_005743,Pyramimonas,1.2565401978986679e-11
AC,EMQ,IFCB1_2009_087_005743,Rhizosolenia,1.4286012719163942e-16
AC,EMQ,IFCB1_2009_087_005743,Skeletonema,8.655228678712904e-08
AC,EMQ,IFCB1_2009_087_005743,Stephanopyxis,0.0020035658212842838
AC,EMQ,IFCB1_2009_087_005743,Thalassionema,1.0496179660965275e-18
AC,EMQ,IFCB1_2009_087_005743,Thalassiosira,3.7636678677433325e-08
AC,EMQ,IFCB1_2009_087_005743,Thalassiosira_dirty,3.330346550913463e-16
AC,EMQ,IFCB1_2009_087_005743,bad,4.2837963013880946e-14
AC,EMQ,IFCB1_2009_087_005743,ciliate_mix,0.0015481521488797162
AC,EMQ,IFCB1_2009_087_005743,clusterflagellate,9.943569250802418e-10
AC,EMQ,IFCB1_2009_087_005743,detritus,9.433802977069712e-09
AC,EMQ,IFCB1_2009_087_005743,dino30,1.2783223870512506e-07
AC,EMQ,IFCB1_2009_087_005743,kiteflagellates,5.896465656226698e-13
AC,EMQ,IFCB1_2009_087_005743,mix,0.9715973883392556
AC,EMQ,IFCB1_2009_087_005743,mix_elongated,3.0090402427972407e-05
AC,EMQ,IFCB1_2009_087_005743,na,1.937582680385332e-11
AC,EMQ,IFCB1_2009_087_005743,pennate,3.3445353719265503e-09
AC,EMQ,IFCB1_2009_087_005743,tintinnid,4.530309189986169e-11
AC,EMQ,IFCB1_2009_067_183223,Asterionellopsis,0.016799521597206078
AC,EMQ,IFCB1_2009_067_183223,Cerataulina,3.7879443697694834e-06
AC,EMQ,IFCB1_2009_067_183223,Ceratium,1.707739542156087e-17
AC,EMQ,IFCB1_2009_067_183223,Chaetoceros,0.0007482055800383417
AC,EMQ,IFCB1_2009_067_183223,Corethron,6.663160276626817e-08
AC,EMQ,IFCB1_2009_067_183223,Coscinodiscus,0.0003556436204113717
AC,EMQ,IFCB1_2009_067_183223,Cylindrotheca,0.003618256980089067
AC,EMQ,IFCB1_2009_067_183223,DactFragCerataul,1.826691853247659e-09
AC,EMQ,IFCB1_2009_067_183223,Dactyliosolen,6.48476640370453e-07
AC,EMQ,IFCB1_2009_067_183223,Dictyocha,3.317650861819029e-17
AC,EMQ,IFCB1_2009_067_183223,Dinobryon,9.211039876714754e-05
AC,EMQ,IFCB1_2009_067_183223,Dinophysis,0.00010749011519642823
AC,EMQ,IFCB1_2009_067_183223,Ditylum,5.03105550011285e-05
AC,EMQ,IFCB1_2009_067_183223,Ephemera,2.0578377646287684e-05
AC,EMQ,IFCB1_2009_067_183223,Eucampia,0.0007061681826526985
AC,EMQ,IFCB1_2009_067_183223,Euglena,3.472354714491855e-06
AC,EMQ,IFCB1_2009_067_183223,Gonyaulax,1.937483229717226e-14
AC,EMQ,IFCB1_2009_067_183223,Guinardia,0.03115661772762703
AC,EMQ,IFCB1_2009_067_183223,Guinardia_flaccida,4.949989296391497e-11
AC,EMQ,IFCB1_2009_067_183223,Guinardia_striata,6.30555363347855e-08
AC,EMQ,IFCB1_2009_067_183223,Gyrodinium,0.001238038491716089
AC,EMQ,IFCB1_2009_067_183223,Laboea,6.667933932865466e-14
AC,EMQ,IFCB1_2009_067_183223,Lauderia,1.267373373700161e-13
AC,EMQ,IFCB1_2009_067_183223,Leptocylindrus,2.4202450967496205e-05
AC,EMQ,IFCB1_2009_067_183223,Licmophora,8.326955951140502e-11
AC,EMQ,IFCB1_2009_067_183223,Myrionecta,0.0012874997367162662
AC,EMQ,IFCB1_2009_067_183223,Odontella,3.807355666234113e-08
AC,EMQ,IFCB1_2009_067_183223,Paralia,0.0006729015139969813
AC,EMQ,IFCB1_2009_067_183223,Phaeocystis,0.003221270684677247
AC,EMQ,IFCB1_2009_067_183223,Pleurosigma,0.0006653466197926234
AC,EMQ,IFCB1_2009_067_183223,Prorocentrum,7.899997519575273e-11
AC,EMQ,IFCB1_2009_067_183223,Pseudonitzschia,3.6884938815220253e-07
AC,EMQ,IFCB1_2009_067_183223,Pyramimonas,1.5000420829394618e-06
AC,EMQ,IFCB1_2009_067_183223,Rhizosolenia,0.00012346615950159244
AC,EMQ,IFCB1_2009_067_183223,Skeletonema,0.0003391634703982916
AC,EMQ,IFCB1_2009_067_183223,Stephanopyxis,0.00047855972052934776
AC,EMQ,IFCB1_2009_067_183223,Thalassionema,8.035916261048323e-10
AC,EMQ,IFCB1_2009_067_183223,Thalassiosira,0.00456174291411636
AC,EMQ,IFCB1_2009_067_183223,Thalassiosira_dirty,0.00028015927207695275
AC,EMQ,IFCB1_2009_067_183223,bad,1.602735389638844e-11
AC,EMQ,IFCB1_2009_067_183223,ciliate_mix,0.0012312486226068679
AC,EMQ,IFCB1_2009_067_183223,clusterflagellate,9.515667303631087e-08
AC,EMQ,IFCB1_2009_067_183223,detritus,4.9947694202080004e-06
AC,EMQ,IFCB1_2009_067_183223,dino30,0.000979056090702462
AC,EMQ,IFCB1_2009_067_183223,kiteflagellates,9.601229755470545e-14
AC,EMQ,IFCB1_2009_067_183223,mix,0.9304119931079645
AC,EMQ,IFCB1_2009_067_183223,mix_elongated,0.00010967381257963054
AC,EMQ,IFCB1_2009_067_183223,na,0.0007019725226961252
AC,EMQ,IFCB1_2009_067_183223,pennate,3.62872222954449e-06
AC,EMQ,IFCB1_2009_067_183223,tintinnid,1.3473972096121568e-07
AC,EMQ,IFCB5_2010_239_191241,Asterionellopsis,0.08593741658099074
AC,EMQ,IFCB5_2010_239_191241,Cerataulina,2.1277923495685982e-14
AC,EMQ,IFCB5_2010_239_191241,Ceratium,6.950739669047672e-29
AC,EMQ,IFCB5_2010_239_191241,Chaetoceros,0.023868748532832246
AC,EMQ,IFCB5_2010_239_191241,Corethron,2.263226255858644e-43
AC,EMQ,IFCB5_2010_239_191241,Coscinodiscus,0.0024586156237912495
AC,EMQ,IFCB5_2010_239_191241,Cylindrotheca,1.8711015798222174e-16
AC,EMQ,IFCB5_2010_239_191241,DactFragCerataul,2.907783463888929e-18
AC,EMQ,IFCB5_2010_239_191241,Dactyliosolen,0.0027275356806757784
AC,EMQ,IFCB5_2010_239_191241,Dictyocha,2.5870742440290288e-42
AC,EMQ,IFCB5_2010_239_191241,Dinobryon,7.304893417640396e-31
AC,EMQ,IFCB5_2010_239_191241,Dinophysis,0.015142141977629177
AC,EMQ,IFCB5_2010_239_191241,Ditylum,0.00020178014799194683
AC,EMQ,IFCB5_2010_239_191241,Ephemera,7.131603176491049e-37
AC,EMQ,IFCB5_2010_239_191241,Eucampia,3.183574829844307e-10
AC,EMQ,IFCB5_2010_239_191241,Euglena,0.0035463651089708884
AC,EMQ,IFCB5_2010_239_191241,Gonyaulax,1.7905240330347492e-31
AC,EMQ,IFCB5_2010_239_191241,Guinardia,5.612885628529648e-21
AC,EMQ,IFCB5_2010_239_191241,Guinardia_flaccida,7.121613437793287e-39
AC,EMQ,IFCB5_2010_239_191241,Guinardia_striata,1.4016991449209582e-20
AC,EMQ,IFCB5_2010_239_191241,Gyrodinium,6.259932767474749e-22
AC,EMQ,IFCB5_2010_239_191241,Laboea,1.1478070498261534e-36
AC,EMQ,IFCB5_2010_239_191241,Lauderia,5.195840313123131e-41
AC,EMQ,IFCB5_2010_239_191241,Leptocylindrus,1.6295380652003268e-07
AC,EMQ,IFCB5_2010_239_191241,Licmophora,4.1823823347598495e-23
AC,EMQ,IFCB5_2010_239_191241,Myrionecta,2.464726154792722e-12
AC,EMQ,IFCB5_2010_239_191241,Odontella,4.763157224688796e-25
AC,EMQ,IFCB5_2010_239_191241,Paralia,2.8913251008729473e-13
AC,EMQ,IFCB5_2010_239_191241,Phaeocystis,4.719821166268437e-32
AC,EMQ,IFCB5_2010_239_191241,Pleurosigma,1.11063745517387e-51
AC,EMQ,IFCB5_2010_239_191241,Prorocentrum,0.009529834100558894
AC,EMQ,IFCB5_2010_239_191241,Pseudonitzschia,3.7708110851453696e-08
AC,EMQ,IFCB5_2010_239_191241,Pyramimonas,0.019628398639601023
AC,EMQ,IFCB5_2010_239_191241,Rhizosolenia,2.3984585085171245e-17
AC,EMQ,IFCB5_2010_239_191241,Skeletonema,4.1479735792944346e-07
AC,EMQ,IFCB5_2010_239_191241,Stephanopyxis,1.656429634554151e-10
AC,EMQ,IFCB5_2010_239_191241,Thalassionema,1.1596006972015917e-26
AC,EMQ,IFCB5_2010_239_191241,Thalassiosira,0.002122678257973838
AC,EMQ,IFCB5_2010_239_191241,Thalassiosira_dirty,1.949873489517838e-29
AC,EMQ,IFCB5_2010_239_191241,bad,1.0076033628462898e-09
AC,EMQ,IFCB5_2010_239_191241,ciliate_mix,3.5876770350178044e-06
AC,EMQ,IFCB5_2010_239_191241,clusterflagellate,8.241690841290815e-22
AC,EMQ,IFCB5_2010_239_191241,detritus,0.6392952863747272
AC,EMQ,IFCB5_2010_239_191241,dino30,0.016034439563566455
AC,EMQ,IFCB5_2010_239_191241,kiteflagellates,0.008129481461494458
AC,EMQ,IFCB5_2010_239_191241,mix,0.08543828758006544
AC,EMQ,IFCB5_2010_239_191241,mix_elongated,2.7927340692966043e-07
AC,EMQ,IFCB5_2010_239_191241,na,0.08593450613564257
AC,EMQ,IFCB5_2010_239_191241,pennate,1.944747562731001e-17
AC,EMQ,IFCB5_2010_239_191241,tintinnid,3.2939203220753405e-10
AC,EMQ,IFCB1_2009_022_002654,Asterionellopsis,0.030582304352084484
AC,EMQ,IFCB1_2009_022_002654,Cerataulina,6.664982071598381e-40
AC,EMQ,IFCB1_2009_022_002654,Ceratium,7.616140567282215e-44
AC,EMQ,IFCB1_2009_022_002654,Chaetoceros,0.00620967430759042
AC,EMQ,IFCB1_2009_022_002654,Corethron,0.000764772374261112
AC,EMQ,IFCB1_2009_022_002654,Coscinodiscus,5.917558375760285e-54
AC,EMQ,IFCB1_2009_022_002654,Cylindrotheca,0.009384815127198113
AC,EMQ,IFCB1_2009_022_002654,DactFragCerataul,5.07630913108371e-18
AC,EMQ,IFCB1_2009_022_002654,Dactyliosolen,6.123215188500799e-24
AC,EMQ,IFCB1_2009_022_002654,Dictyocha,8.364430277785696e-05
AC,EMQ,IFCB1_2009_022_002654,Dinobryon,0.008930143664810278
AC,EMQ,IFCB1_2009_022_002654,Dinophysis,3.4696224768434e-17
AC,EMQ,IFCB1_2009_022_002654,Ditylum,0.00986069280682999
AC,EMQ,IFCB1_2009_022_002654,Ephemera,4.402219081567296e-49
AC,EMQ,IFCB1_2009_022_002654,Eucampia,0.00014253898296836585
AC,EMQ,IFCB1_2009_022_002654,Euglena,0.0030519426907295107
AC,EMQ,IFCB1_2009_022_002654,Gonyaulax,2.025118596717074e-29
AC,EMQ,IFCB1_2009_022_002654,Guinardia,0.008667146726023376
AC,EMQ,IFCB1_2009_022_002654,Guinardia_flaccida,2.209634173520489e-14
AC,EMQ,IFCB1_2009_022_002654,Guinardia_striata,8.651280061896473e-15
AC,EMQ,IFCB1_2009_022_002654,Gyrodinium,0.0040100351631768005
AC,EMQ,IFCB1_2009_022_002654,Laboea,2.9607203313285377e-39
AC,EMQ,IFCB1_2009_022_002654,Lauderia,9.284055358172116e-14
AC,EMQ,IFCB1_2009_022_002654,Leptocylindrus,3.174131029371114e-08
AC,EMQ,IFCB1_2009_022_002654,Licmophora,7.601962260417896e-37
AC,EMQ,IFCB1_2009_022_002654,Myrionecta,2.7967835801597403e-26
AC,EMQ,IFCB1_2009_022_002654,Odontella,0.00037751218843688707
AC,EMQ,IFCB1_2009_022_002654,Paralia,0.0014700114281865025
AC,EMQ,IFCB1_2009_022_002654,Phaeocystis,0.006099199436152302
AC,EMQ,IFCB1_2009_022_002654,Pleurosigma,0.0019313762231556342
AC,EMQ,IFCB1_2009_022_002654,Prorocentrum,1.0949659719559171e-23
AC,EMQ,IFCB1_2009_022_002654,Pseudonitzschia,0.00010184052100195368
AC,EMQ,IFCB1_2009_022_002654,Pyramimonas,0.0002930177243782223
AC,EMQ,IFCB1_2009_022_002654,Rhizosolenia,6.058922834757811e-09
AC,EMQ,IFCB1_2009_022_002654,Skeletonema,0.0248185911090786
AC,EMQ,IFCB1_2009_022_002654,Stephanopyxis,0.4128775365918444
AC,EMQ,IFCB1_2009_022_002654,Thalassionema,0.00019887886981047483
AC,EMQ,IFCB1_2009_022_002654,Thalassiosira,0.00526767280869449
AC,EMQ,IFCB1_2009_022_002654,Thalassiosira_dirty,0.02698809970541401
AC,EMQ,IFCB1_2009_022_002654,bad,2.6718028735758823e-11
AC,EMQ,IFCB1_2009_022_002654,ciliate_mix,0.002056931775001444
AC,EMQ,IFCB1_2009_022_002654,clusterflagellate,7.420354773899364e-23
AC,EMQ,IFCB1_2009_022_002654,detritus,0.051295990699036294
AC,EMQ,IFCB1_2009_022_002654,dino30,2.045409008007074e-13
AC,EMQ,IFCB1_2009_022_002654,kiteflagellates,2.563417814150263e-29
AC,EMQ,IFCB1_2009_022_002654,mix,0.14913481927502603
AC,EMQ,IFCB1_2009_022_002654,mix_elongated,0.2327749369769735
AC,EMQ,IFCB1_2009_022_002654,na,4.885957132915651e-12
AC,EMQ,IFCB1_2009_022_002654,pennate,5.3450610236369636e-21
AC,EMQ,IFCB1_2009_022_002654,tintinnid,0.0026258363371944493
AC,EMQ,IFCB5_2011_188_154936,Asterionellopsis,6.67305684855909e-13
AC,EMQ,IFCB5_2011_188_154936,Cerataulina,0.0066586281529030615
AC,EMQ,IFCB5_2011_188_154936,Ceratium,2.260908183135718e-06
AC,EMQ,IFCB5_2011_188_154936,Chaetoceros,2.0957610588825367e-17
AC,EMQ,IFCB5_2011_188_154936,Corethron,9.534064485569871e-22
AC,EMQ,IFCB5_2011_188_154936,Coscinodiscus,8.943730538233877e-06
AC,EMQ,IFCB5_2011_188_154936,Cylindrotheca,0.0011165036008195593
AC,EMQ,IFCB5_2011_188_154936,DactFragCerataul,9.786214838500854e-14
AC,EMQ,IFCB5_2011_188_154936,Dactyliosolen,0.021299184655496184
AC,EMQ,IFCB5_2011_188_154936,Dictyocha,1.3854341126552528e-39
AC,EMQ,IFCB5_2011_188_154936,Dinobryon,2.5922619460548044e-30
AC,EMQ,IFCB5_2011_188_154936,Dinophysis,1.2862965240986206e-06
AC,EMQ,IFCB5_2011_188_154936,Ditylum,1.8954164582651763e-21
AC,EMQ,IFCB5_2011_188_154936,Ephemera,2.4288155379201215e-16
AC,EMQ,IFCB5_2011_188_154936,Eucampia,8.322690624960132e-23
AC,EMQ,IFCB5_2011_188_154936,Euglena,5.0221002068066034e-05
AC,EMQ,IFCB5_2011_188_154936,Gonyaulax,8.483707380785577e-17
AC,EMQ,IFCB5_2011_188_154936,Guinardia,3.816597013055666e-12
AC,EMQ,IFCB5_2011_188_154936,Guinardia_flaccida,1.49035989378028e-15
AC,EMQ,IFCB5_2011_188_154936,Guinardia_striata,7.532498550311675e-08
AC,EMQ,IFCB5_2011_188_154936,Gyrodinium,1.6697629619803005e-10
AC,EMQ,IFCB5_2011_188_154936,Laboea,6.8923026446129e-17
AC,EMQ,IFCB5_2011_188_154936,Lauderia,1.2494380554777995e-16
AC,EMQ,IFCB5_2011_188_154936,Leptocylindrus,2.5738748909768403e-09
AC,EMQ,IFCB5_2011_188_154936,Licmophora,2.0333694892868927e-20
AC,EMQ,IFCB5_2011_188_154936,Myrionecta,1.1527922844511163e-11
AC,EMQ,IFCB5_2011_188_154936,Odontella,6.95617235481444e-12
AC,EMQ,IFCB5_2011_188_154936,Paralia,4.08749528860577e-23
AC,EMQ,IFCB5_2011_188_154936,Phaeocystis,2.591126302992707e-19
AC,EMQ,IFCB5_2011_188_154936,Pleurosigma,1.2197766291548139e-12
AC,EMQ,IFCB5_2011_188_154936,Prorocentrum,7.529711965254558e-06
AC,EMQ,IFCB5_2011_188_154936,Pseudonitzschia,9.527110598446784e-09
AC,EMQ,IFCB5_2011_188_154936,Pyramimonas,2.2050518936221945e-16
AC,EMQ,IFCB5_2011_188_154936,Rhizosolenia,1.360084377372011e-16
AC,EMQ,IFCB5_2011_188_154936,Skeletonema,3.130342619705051e-13
AC,EMQ,IFCB5_2011_188_154936,Stephanopyxis,0.0010789319340473327
AC,EMQ,IFCB5_2011_188_154936,Thalassionema,9.161999757403566e-38
AC,EMQ,IFCB5_2011_188_154936,Thalassiosira,8.065683084589007e-12
AC,EMQ,IFCB5_2011_188_154936,Thalassiosira_dirty,9.254329627221169e-34
AC,EMQ,IFCB5_2011_188_154936,bad,0.5388623348499368
AC,EMQ,IFCB5_2011_188_154936,ciliate_mix,0.0004181671627144784
AC,EMQ,IFCB5_2011_188_154936,clusterflagellate,7.751463928738624e-23
AC,EMQ,IFCB5_2011_188_154936,detritus,0.42923332091417227
AC,EMQ,IFCB5_2011_188_154936,dino30,6.376523122076295e-06
AC,EMQ,IFCB5_2011_188_154936,kiteflagellates,7.351636181316176e-08
AC,EMQ,IFCB5_2011_188_154936,mix,0.00027694803350621484
AC,EMQ,IFCB5_2011_188_154936,mix_elongated,0.0009037298100975789
AC,EMQ,IFCB5_2011_188_154936,na,7.546684935727658e-05
AC,EMQ,IFCB5_2011_188_154936,pennate,4.722572324863708e-09
AC,EMQ,IFCB5_2011_188_154936,tintinnid,2.186952526663577e-18
